"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-02","0.02",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-03","0.00","73.1","39.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-04","0.31","78.7",
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-05","0.48",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-06","0.14",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-07","0.72",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-08","0.48",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-09","0.39",,"60.7"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-10","0.18","82.3",
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-11","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2007-12","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-01","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-02","0.00","65.8","34.6"
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-03","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-04","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-05","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-06","0.00",,
"USC00291721","CHAPARRAL, NM US","32.0439","-106.4332","1234.7","2008-07",,,
